ترم ارائه درس,دانشكده درس,دانشكده درس,گروه آموزشي درس,گروه آموزشي درس,شماره و گروه درس,نام درس,كل,ع,ظر فيت,ثبت نام شده,تعداد ليست انتظار,جنس,نام استاد,زمان و مكان ارائه,زمان و مكان امتحان,محدوديت اخذ,مخصوص ورودي,دروس اجبار/متضاد,نحوه ارائه درس,دوره درس,امكان حذف اضطراري,امكان اخذ توسط مهمان,توضيحات
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511061_03,آمار مهندسي,3,0,45,44,0,مختلط,دهقاني برسياني احسان,درس(ت): يك شنبه   15:00-16:30 مکان: دانشكده صنايع كلاس شماره 202، درس(ت): سه شنبه   15:00-16:30 مکان: دانشكده صنايع كلاس شماره 202,تاريخ: 1402/03/23  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511062_01,كارگاه ماشين افزار 1,1,1,12,14,0,مختلط,خالقي غلامحسينشريفي صديقهمهرجو حسين,درس(ع): چهارشنبه  07:30-10:00 مکان: دانشكده صنايع كارگاه ماشين افزار,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511062_02,كارگاه ماشين افزار 1,1,1,12,10,0,مختلط,خالقي غلامحسينشريفي صديقهمهرجو حسين,درس(ع): چهارشنبه  10:00-13:00 مکان: دانشكده صنايع كارگاه ماشين افزار,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511064_02,كارگاه جوش,1,1,12,9,0,مختلط,محمدعليها محمدرضامحمدي عبدالحسين,درس(ع): چهارشنبه  10:00-13:00 مکان: دانشكده صنايع كارگاه جوش,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511064_04,كارگاه جوش,1,1,12,11,0,مختلط,محمدعليها محمدرضامحمدي عبدالحسين,درس(ع): چهارشنبه  07:30-10:00 مکان: دانشكده صنايع كارگاه جوش,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511067_01,طراحي ايجاد صنايع,3,0,25,23,0,مختلط,خالقي غلامحسين,درس(ت): يك شنبه   16:30-18:00 مکان: دانشكده صنايع كلاس شماره 216، درس(ت): سه شنبه   16:30-18:00 مکان: دانشكده صنايع كلاس شماره 216,تاريخ: 1402/03/22  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511069_02,برنامه ريزي توليد,3,0,40,48,0,مختلط,ماكويي احمد,درس(ت): يك شنبه   09:00-10:30 مکان: دانشكده صنايع كلاس شماره 202، درس(ت): سه شنبه   09:00-10:30 مکان: دانشكده صنايع كلاس شماره 202,تاريخ: 1402/04/04  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511072_01,برنامه ريزي نگهداري و تعميرات,3,0,30,37,0,مختلط,معيني عليرضاشريفي صديقه,درس(ت): يك شنبه   07:30-09:00 مکان: دانشكده صنايع كلاس شماره 204، درس(ت): سه شنبه   07:30-09:00 مکان: دانشكده صنايع كلاس شماره 204,تاريخ: 1402/03/29  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511079_01,مديريت مالي,2,0,30,37,0,مختلط,ابن الرسول سيداصغر,درس(ت): يك شنبه   15:00-16:30 مکان: دانشكده صنايع كلاس شماره 305,تاريخ: 1402/04/04  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511085_01,ايمني و بهداشت صنعتي,2,0,30,43,0,مختلط,قوسي روزبه,درس(ت): شنبه      07:30-09:00 مکان: دانشكده صنايع كلاس شماره 202,تاريخ: 1402/03/22  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511093_01,سيستمهاي اطلاعاتي مديريت,3,0,20,29,0,مختلط,رسولي محمدرضا,درس(ت): يك شنبه   16:30-18:00 مکان: دانشكده صنايع كلاس شماره 202، درس(ت): سه شنبه   16:30-18:00 مکان: دانشكده صنايع كلاس شماره 202,تاريخ: 1402/03/28  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511099_01,اصول مديريت و تئوري سازمان,2,0,40,47,0,مختلط,جعفري مصطفي,درس(ت): دوشنبه    10:30-12:00 مکان: دانشكده صنايع كلاس شماره 202,تاريخ: 1402/03/22  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511113_01,مونتاژ مكانيكي,3,0,37,26,0,مختلط,محمدعليها محمدرضا,درس(ت): شنبه      09:00-10:30 مکان: دانشكده صنايع كلاس شماره 209، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده صنايع كلاس شماره 209,تاريخ: 1402/03/29  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511121_01,تحقيق در عمليات 2,3,0,30,14,0,مختلط,سجادي سيدجعفر,درس(ت): يك شنبه   10:30-12:00 مکان: دانشكده صنايع كلاس شماره 210، درس(ت): سه شنبه   10:30-12:00 مکان: دانشكده صنايع كلاس شماره 210,تاريخ: 1402/03/28  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511122_01,برنامه ريزي حمل و نقل,3,0,36,34,0,مختلط,كامبوزيا ندا,درس(ت): يك شنبه   09:00-10:30 مکان: دانشكده صنايع كلاس شماره 216، درس(ت): سه شنبه   09:00-10:30 مکان: دانشكده صنايع كلاس شماره 216,تاريخ: 1402/03/22  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511124_01,اصول شبيه سازي,3,0,40,50,0,مختلط,رسولي محمدرضا,درس(ت): يك شنبه   07:30-09:00 مکان: دانشكده صنايع كلاس شماره 202، درس(ت): سه شنبه   07:30-09:00 مکان: دانشكده صنايع كلاس شماره 202,تاريخ: 1402/03/24  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511126_01,علم مواد,3,0,40,35,0,مختلط,عشيري روح اله,درس(ت): شنبه      09:00-10:30 مکان: دانشكده صنايع كلاس شماره 201، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده صنايع كلاس شماره 201,تاريخ: 1402/04/04  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511126_02,علم مواد,3,0,40,43,0,مختلط,عشيري روح اله,درس(ت): يك شنبه   13:30-15:00 مکان: دانشكده صنايع كلاس شماره 201، درس(ت): سه شنبه   13:30-15:00 مکان: دانشكده صنايع كلاس شماره 201,تاريخ: 1402/04/04  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511177_01,روشهاي توليد,3,0,30,29,0,مختلط,سعيدي مهرآباد محمد,درس(ت): شنبه      07:30-09:00 مکان: دانشكده صنايع كلاس شماره 201، درس(ت): دوشنبه    07:30-09:00 مکان: دانشكده صنايع كلاس شماره 201,تاريخ: 1402/03/31  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511177_02,روشهاي توليد,3,0,23,23,0,مختلط,شفيعا محمدعلي,درس(ت): شنبه      10:30-12:00 مکان: دانشكده صنايع سايت شماره 1، درس(ت): دوشنبه    10:30-12:00 مکان: دانشكده صنايع سايت شماره 1,تاريخ: 1402/03/31  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511181_01,اصول بازاريابي,2,0,35,48,0,مختلط,جعفري مصطفي,درس(ت): شنبه      10:30-12:00 مکان: دانشكده صنايع كلاس شماره 302,تاريخ: 1402/03/31  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511184_01,سيستمهاي پرداخت حقوق و دستمزد,3,0,30,35,0,مختلط,ابن الرسول سيداصغر,درس(ت): يك شنبه   10:30-12:00 مکان: دانشكده صنايع كلاس شماره 204، درس(ت): يك شنبه   13:30-15:00 مکان: دانشكده صنايع كلاس شماره 204,تاريخ: 1402/03/24  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,15,مهندسي صنايع,11,واحد آموزش كارشناسي,1511243_01,مباني مهندسي برق 1,3,0,40,25,0,مختلط,ثقفي نيا مجتبي,درس(ت): يك شنبه   16:30-18:00 مکان: دانشكده صنايع كلاس شماره 210، درس(ت): سه شنبه   16:30-18:00 مکان: دانشكده صنايع كلاس شماره 210,تاريخ: 1402/03/23  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي صنايع، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي صنايع،,بي اثر,ندارد,عادي,روزانه,بله,بله,
